n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
571|israel-streets-synom|dataset|2024-09-29|רשימת רחובות בישראל - קובץ עם סינונימיים|population_authority|No|Week|22|5|--|liorsh@piba.gov.il|רשות האוכלוסין וההגירה|||רשות האוכלוסין וההגירה מפרסמת מידי תקופה רשימת רחובות לשימוש חופשי של הציבור. קובץ הסינונימיים מכיל שמות לא רשמיים לרחובות. לכל רשומה מוצמד קוד הרחוב הרשמי לאותה עיר.
572|isreal_fire_rescue_gis|dataset|2023-03-21|כבאות והצלה - גבולות מחוזות ותחנות אזוריות|firefightingcommission|Yes|NotConstant|4|3|--|adias@102.gov.il|כבאות והצלה לישראל|other-open|Other (Open)|כבאות והצלה לישראל מחולקת ל- 7 מחוזות, כאשר כל מחוז מחולק לאזורי שליטה מבצעיים ומנהלתיים
573|items-appproved-by-personal-import|dataset|2024-06-16|רשימת פריטים ליבוא מסחרי שאישורם בתוקף לצורך הגשת אישור על סמך אישור|tikshoret|No|NotConstant|2|6|--|baskisy@moc.gov.il|משרד התקשורת|cc-by|Creative Commons Attribution|רשימת פריטים שקיבלו אישורי התאמה ממשרד התקשורת. הרשימה המחייבת של מכשירים אלחוטיים המותרים בייבוא אישי קבועה בחקיקה. הרשימה המפורטת באתר היא אינה הרשימה המחייבת.למידע נוסף על שירות בקשה לאישור ציוד אלחוטי - באתר משרד התקשורת:https://www.gov.il/he/service/approval_of_wireless_equipment_imported
574|items-that-not-approved-by-personal-import|dataset|2024-05-26|ציוד אלחוטי - פריטים ביבוא אישי שלא קיבלו אישור משרד התקשורת|tikshoret|No|Quarter|2|6|--|baskisy@moc.gov.il|משרד התקשורת|cc-by|Creative Commons Attribution|רשימת פריטים שקיבלו אישור מיוחד מממשרד התקשורת. הרשימה המחייבת של מכשירים אלחוטיים המותרים בייבוא אישי קבועה בחקיקה. הרשימה המפורטת באתר היא אינה הרשימה המחייבת.
575|itgovernance|dataset|2024-08-11|מבט על תקשוב - תשומות אגפי טכנולוגיות דיגיטליות מידע בממשלה|cio|No|Quarter|2|0|--|itgworkplan@digital.gov.il|מערך הדיגיטל הלאומי|other-open|אחר (פתוח)|מידע הנאסף מידי שנה מאגפי טכנולוגיות דיגיטליות ומידע ביחידות ובמשרדי הממשלה המונחים על ידי מערך הדיגיטל הלאומי. המידע כולל:היקף פעילות כספית - מקורות / שימושים טכנולוגים / שימושים חשבונאיםיתרות פתיחה - כמות כח אדם באגפים ביחס לעובדי מדינה ונותני שירותים
576|itzumim|dataset|2024-09-29|עיצומים כספיים על ליקויי בטיחות|labor|No|NotConstant|1|2|--|digital@labor.gov.il|משרד העבודה|other-open|Other (Open)|עיצומים כספיים על ליקויי בטיחות
577|ivf|dataset|2023-03-21|רישוי יחידות להפריה חוץ גופית IVF - משרד הבריאות|ministry-health|No|NA|1|3|--|yael.lerner@MOH.GOV.IL|משרד הבריאות|||מאגר מידע של מרכזים רפואיים ובתי חולים בהם יש יחידות להפריה חוץ גופית
578|ivflist|dataset|2023-03-21|רשימת יחידות להפריה חוץ גופית - IVF|ministry-health|No|NA|1|2|--|oren.sade@moh.gov.il|משרד הבריאות|cc-by|Creative Commons Attribution|פירוט יחידות IVF (הפריה חוץ גופית)
579|jobmarketpulse|dataset|2023-03-21|נתוני דופק שוק העבודה|ies|No|NA|1|6|--|mosheaf@ies.gov.il|שירות התעסוקה|||סה"כ דורשי עבודה הפוקדים את לשכות התעסוקה באופן חודשי ובצירוף ניתוח ניכוי עונתיות שמאפשר ניתוח מגמות על פני זמן.
580|jobs-br7|dataset|2024-04-14|דרושים|beer-sheva|No|Week|4|1|--|nati@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|מאגר דרושים של עיריית ב"ש. הנתונים כוללים פרטי התפקיד, מועדי ואופן הגשתן של מודעות הדרושים הפעילות וההיסטוריות בעיר.
581|jobseekersdata|dataset|2023-03-21|נתוני דורשי עבודה|ies|No|NA|1|9|--|mosheaf@ies.gov.il|שירות התעסוקה|||פילוח של אוכלוסיות נבחרות (כמוגדר ב- "קשת האוכלוסיות") שמקבלות שירות בלשכות התעסוקה, על פי קטגוריות שונות.
582|jordan_hury_water_quality|dataset|2024-10-01|דוח תוצאות ניטור של איכות מים בנהר הירדן בתחנת גשר הפקק|water_authority|No|Month|1|18|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|אחר (פתוח)|התוצאות מתקבלות מחברת מקורות, ניטור רציף מתחנה משדרת, בתדירות שעתית.תדירות עדכון הדוח: חודשי
583|judgments|dataset|2023-03-21|היחידה לחופש המידע - מאגר פסקי דין|ministry_of_justice|No|NotConstant|2|0|--|yehudakat@justice.gov.il|משרד המשפטים|other-open|Other (Open)|הקובץ הכולל את כל פסקי הדין שניתנו בבתי המשפט המחוזיים ובבית המשפט העליון בתחום חופש מידע בשנת 2021 כולל מספר הליך, שם העותר, שם המשיב, מחוז, ותמצית החלטת בית המשפט וסכומי הוצאות.
584|justice-miflagot|dataset|2024-10-04|מאגר רשם המפלגות|ministry_of_justice|No|Day|2|2|--|yehudakat@justice.gov.il|משרד המשפטים|||מאגר מידע זה מכיל מידע כללי על מפלגות אשר רשומות במרשם שמנהל רשם המפלגות והוא כולל מידע אודות  שם המפלגה, מספר מפלגה , כתובת, כתובת דוא"ל (במידה שנמסרה כזו ) ומטרות המפלגה. מתעדכן אחת לחודש.
585|justice-patent-attorneys|dataset|2024-10-04|מאגר עורכי פטנטים|ministry_of_justice|No|Day|2|2|--|yehudakat@justice.gov.il|משרד המשפטים|||רשימת עורכי הפטנטים המורשים, מתעדכן אחת לחודש.
586|kadaster|dataset|2024-09-24|הודעת עדכון קדסטר לרשויות|israel_mapping_center|No|Month|1|0|--|elena@mapi.gov.il|המרכז למיפוי ישראל|other-open|אחר (פתוח)|רשימת גושים שהוסדרורשימת תוכניות לצרכי רישום שנרשמו בטאבורשימת תוכניות לצרכי רישום שאושרו ככשרה לרישום במפ"י (טרם הרישום).
587|kamut_sgirot_hodshi_rechev_blikoddegem|dataset|2024-10-03|כמות כלי רכב חדשים (מסירות) חסרי קוד דגם העולים לכביש בחודש|ministry_of_transport|No|Month|1|4|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מכיל פרטים אודות כמות כלי רכב חדשים חסרי קוד דגם שעלו על הכביש בכל חודש משנת 2018 ועד החודש הקלנדרי הקודם.
588|kavi-hof|dataset|2023-03-21|קווי שמירת הסביבה החופית|israel_mapping_center|No|NotConstant|1|5|--|zeev@mapi.gov.il|המרכז למיפוי ישראל|cc-by|Creative Commons Attribution|המאגר מכיל שכבות קווי חוף במרחק  75,100,300 .
589|kav_ratzif_surveys|dataset|2023-03-21|נתוני סקרי פרויקט קו רציף (שילובים)|ministry_of_transport|Yes|NA|2|4|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|החבילה כוללת ריכוז קבצים הכוללים בסיסי נתונים ועיבודים של סקרי נוסעים בתחנות רכבת שנעשו במסגרת פרויקט קו רציף (שילובים) הנחלקים לשתי קטגוריות. 1. סקרי מוצא ויעד בתחנות (קובץ לפי תחנה): סקרי מוצא ביעד שבוצעו על ידי תשאול נוסעים בתחנות רכבת. הנתונים מבוססים על מדגם של סקר נושאים שנעשה בתחנות רכבת במועדים שונים. הסקר כלל שאלות בנוגע למוצא והיעד של הנוסעים ושאלות נוספות לגבי הרגלי הנסיעה והעדפות נסיעה. הנתונים כוללים ניפוח של המדגם. החבילה כוללת קובץ אקסל עם נתוני הסקר, עיבודים וניתוח התפלגויות של משתנים שונים לכל תחנה בה נעשהה סקר (החבילה כוללת קובץ לכל תחנת רכבת). 2. סקר תשתיות לתח"צ בתחנות רכבת (2018): סקר אינוונטר של תחנות ותשתיות לתחבורה התחנות הרכבת וסביבתן. הקבצים בפורמט Excel.
590|kindergarten|dataset|2023-03-21|גני ילדים|israel_mapping_center|No|NA|1|2|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||שכבת גני ילדים
591|kindergartensmaaleadumim|dataset|2023-03-21|גני ילדים|maaleedumim|No|Year|1|6|--|gadi@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת גני ילדים במעלה אדומים
592|kinneret_cl|dataset|2024-10-01|נתוני כלוריד בכנרת|water_authority|No|Month|1|12|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|אחר (פתוח)|נתוני כלוריד בכנרת.הנתונים התקבלו מהמעבדה לחקר הכנרת-חיא"ל,מהדיגום השבועי המתבצע בתחנה A במרכז הכנרת בעומק 1 מטר,מינואר שנת 1969 ואילך.
593|kinuyeymakor|dataset|2024-10-04|כינויי מקור|ministry_of_justice|No|Day|2|2|--|yehudakat@justice.gov.il|משרד המשפטים|cc-by|Creative Commons Attribution|בקשות שהוגשו להגנה ישראלית על כינויי מקור
594|kiosk|dataset|2023-06-25|עמדות שירות עצמי|cio|No|NotConstant|1|4|--|ruchamas@gov.il|מערך הדיגיטל הלאומי|other-open|Other (Open)|עמדות שירות עצמי לקבלת שירותי ממשלה
595|kishuriyut_nofit|dataset|2024-08-04|קישוריות - רק"ל נופית|ministry_of_transport|No|NotConstant|4|4|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|צירים שזוהו כחלק מפרויקט קישוריות המשפרים ומאפשרים את התנועות ברכיבה והליכה אל ומתחנות מתע"ן ברק"ל נופית
596|kishuriyut_prj|dataset|2024-07-31|פרויקט קישוריות|ministry_of_transport|No|NotConstant|4|4|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|צירים שזוהו כחלק  מפרויקט קישוריות ברכיבה והליכה אל תחנות המתע"ן במטרופולין תל אביב
597|kitot|dataset|2023-03-21|קובץ המכיל רשימת הכיתות במוסדות החינוך בפיקוח משרד החינוך|ministry_of_education|No|NA|1|4|--|davide@education.gov.il|משרד החינוך|||קובץ המכיל רשימת הכיתות במוסדות החינוך בפיקוח משרד החינוך
598|kli_rechev_ciburiim|dataset|2024-10-04|מספרי רישוי של כלי הרכב הציבוריים הפעילים|ministry_of_transport|No|Day|1|4|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|מאגר זה מכיל מידע על כל כלי הרכב הציבוריים הפעילים (מוניות, זוטובוסים – מוניות שירות, אוטובוסים להסעות בתשלום)
599|klitamaaleadumim|dataset|2023-03-21|מרכזי קליטה|maaleedumim|No|Year|1|4|--|mokdan@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת מרכזי קליטה במעלה אדומים
600|kriahaziva|dataset|2024-08-18|אתרי כרייה וחציבה בישראל|energy_and_water|No|Year|1|4|--|yasmins@energy.gov.il|משרד האנרגיה |||בקובץ מופיעות המחצבות הפעילות בישראל, אלו שיש להן רישיון בתוקף מטעם המפקח על המכרות
