n|rsc|name|tag|tagId
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולה חדש|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עולים חדשים|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|עלייה|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטה|--
699|olim-1989-2015-town-county|ministry_of_immigrant_absorption|קליטת עליה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|אוכלוסיה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולה חדש|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עולים חדשים|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עליה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|עלייה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עליה|--
700|olim-1989-2015-year-month|ministry_of_immigrant_absorption|קליטת עלייה|--
701|olim_2009_2018_age|ministry_of_immigrant_absorption|עלייה קליטה אוכלוסייה גילאים|--
702|olim_2018_cities|ministry_of_immigrant_absorption|אוכלוסייה|--
702|olim_2018_cities|ministry_of_immigrant_absorption|עלייה|--
702|olim_2018_cities|ministry_of_immigrant_absorption|קליטה|--
703|olim_by_countries_2018|ministry_of_immigrant_absorption|אוכלוסייה|--
703|olim_by_countries_2018|ministry_of_immigrant_absorption|עלייה|--
703|olim_by_countries_2018|ministry_of_immigrant_absorption|קליטה|--
704|open-area-sens|ministry_of_the_environment|בעלי חיים|--
704|open-area-sens|ministry_of_the_environment|הגנת הסביבה|--
704|open-area-sens|ministry_of_the_environment|מורשת|--
704|open-area-sens|ministry_of_the_environment|נוף|--
704|open-area-sens|ministry_of_the_environment|סביבה|--
704|open-area-sens|ministry_of_the_environment|צמחיה|--
704|open-area-sens|ministry_of_the_environment|רגישות|--
704|open-area-sens|ministry_of_the_environment|שטחים פתוחים|--
705|open-call|ministry_of_the_environment|סביבה|--
705|open-call|ministry_of_the_environment|סיוע כספי|--
705|open-call|ministry_of_the_environment|תמיכה|--
706|opercraft_tq|ministry_of_transport|משטים|--
706|opercraft_tq|ministry_of_transport|משרד התחבורה|--
706|opercraft_tq|ministry_of_transport|ספנות|--
706|opercraft_tq|ministry_of_transport|תחבורה|--
708|outerhomes_homeless|ministry_of_social_affairs|בריאות ורווחה|--
708|outerhomes_homeless|ministry_of_social_affairs|דרי רחוב|--
708|outerhomes_homeless|ministry_of_social_affairs|הומלסים|--
708|outerhomes_homeless|ministry_of_social_affairs|חסרי בית|--
708|outerhomes_homeless|ministry_of_social_affairs|מרכזי שירות|--
708|outerhomes_homeless|ministry_of_social_affairs|קהילה|--
709|outerhomes-homeless-ar|ministry_of_social_affairs|בריאות ורווחה|--
709|outerhomes-homeless-ar|ministry_of_social_affairs|דרי רחוב|--
710|ownership-of-historic-sites-in-the-city|petah-tikva-municipality|אוכלוסיה|--
710|ownership-of-historic-sites-in-the-city|petah-tikva-municipality|אתרים היסטוריים|--
711|parkinglots|israel_mapping_center|המרכז למיפוי ישראל|--
711|parkinglots|israel_mapping_center|תחבורה|--
712|park_n_ride|ministry_of_transport|GIS|--
712|park_n_ride|ministry_of_transport|חנה וסע|--
712|park_n_ride|ministry_of_transport|חניון|--
712|park_n_ride|ministry_of_transport|ממג|--
712|park_n_ride|ministry_of_transport|נתיבי העדפה|--
713|pathogenicity|volcaniagri|זרעים|--
713|pathogenicity|volcaniagri|חקלאות|--
713|pathogenicity|volcaniagri|מנהל המחקר החקלאי|--
713|pathogenicity|volcaniagri|פתוגנים|--
714|payment|interior_affairs|תשלום לרשויות|--
714|payment|interior_affairs|תשלומי משרד הפנים|--
714|payment|interior_affairs|תשלומים|--
715|payments-to-welfare-frameworks|ministry_of_social_affairs|בריאות ורווחה|--
715|payments-to-welfare-frameworks|ministry_of_social_affairs|מסגרות רווחה|--
717|penetration|water_authority|borehole|--
717|penetration|water_authority|penetration|--
717|penetration|water_authority|water|--
717|penetration|water_authority|החדרה|--
717|penetration|water_authority|מים|--
717|penetration|water_authority|קידוח|--
717|penetration|water_authority|רשות המים|--
718|pensia-net|cma|אוצר וכלכלה|--
718|pensia-net|cma|גופים מוסדיים|--
718|pensia-net|cma|דיווח חודשי|--
718|pensia-net|cma|דמי ניהול|--
718|pensia-net|cma|יתרת נכסים|--
718|pensia-net|cma|מדד|--
718|pensia-net|cma|פנסיה|--
718|pensia-net|cma|רשות שוק ההון|--
718|pensia-net|cma|תשואה|--
719|permitemissionforzovar|ministry_of_the_environment|אוויר|--
720|permitholders|tikshoret|בעלי היתרים|--
720|permitholders|tikshoret|משרד התקשורת|--
720|permitholders|tikshoret|שירותי דואר|--
722|personal_import_vehicles|ministry_of_transport|כלי רכב|--
722|personal_import_vehicles|ministry_of_transport|משרד התחבורה|--
722|personal_import_vehicles|ministry_of_transport|רכב|--
722|personal_import_vehicles|ministry_of_transport|תחבורה|--
723|personnel-welfare-authorities|ministry_of_social_affairs|בריאות ורווחה|--
723|personnel-welfare-authorities|ministry_of_social_affairs|כח אדם רווחה|--
723|personnel-welfare-authorities|ministry_of_social_affairs|רשויות הרווחה|--
723|personnel-welfare-authorities|ministry_of_social_affairs|תקנים ברשויות הרווחה|--
724|pharmacy|maaleedumim|אדומים|--
724|pharmacy|maaleedumim|בתי מרקחת|--
724|pharmacy|maaleedumim|מעלה|--
724|pharmacy|maaleedumim|מעלה אדומים|--
724|pharmacy|maaleedumim|עירייה|--
724|pharmacy|maaleedumim|תרופות|--
725|picture-gallery-eng|ministry_of_tourism|גלריית תמונות|--
725|picture-gallery-eng|ministry_of_tourism|משרד התיירות|--
725|picture-gallery-eng|ministry_of_tourism|תיירות|--
726|pinkas|ministry_of_justice|משרד המשפטים|--
726|pinkas|ministry_of_justice|פנקס מאגרי מידע|--
727|pinkashakablanim|ministry_of_housing|בעלי מקצוע|--
727|pinkashakablanim|ministry_of_housing|משרד הבינוי והשיכון|--
727|pinkashakablanim|ministry_of_housing|פנקס הקבלנים|--
727|pinkashakablanim|ministry_of_housing|תכנון|--
727|pinkashakablanim|ministry_of_housing|תכנון ובניה|--
728|planresearchers|iplan|התנגדויות|--
728|planresearchers|iplan|חוקרים|--
728|planresearchers|iplan|מינהל התכנון|--
728|planresearchers|iplan|תכנון|--
728|planresearchers|iplan|תכניות|--
728|planresearchers|iplan|תכנית מתאר|--
729|plants-garden|volcaniagri|גני נוי|--
729|plants-garden|volcaniagri|חקלאות|--
729|plants-garden|volcaniagri|צמחים|--
730|pm-10|ministry_of_the_environment|זיהום אוויר|--
730|pm-10|ministry_of_the_environment|מחצבות|--
730|pm-10|ministry_of_the_environment|סביבה|--
730|pm-10|ministry_of_the_environment|פליטות|--
730|pm-10|ministry_of_the_environment|תעשיה|--
731|pm2-5|ministry_of_the_environment|זיהום אוויר|--
731|pm2-5|ministry_of_the_environment|מחצבות|--
731|pm2-5|ministry_of_the_environment|סביבה|--
731|pm2-5|ministry_of_the_environment|פליטות|--
731|pm2-5|ministry_of_the_environment|תעשיה|--
732|police_boundaries|israel-police|גבול|--
732|police_boundaries|israel-police|מחוז|--
732|police_boundaries|israel-police|מרחב|--
732|police_boundaries|israel-police|משטרה|--
732|police_boundaries|israel-police|משטרת ישראל|--
732|police_boundaries|israel-police|תחנה|--
732|police_boundaries|israel-police|תחנות|--
733|police_receptions|israel-police|מיקום|--
733|police_receptions|israel-police|מיקומי|--
733|police_receptions|israel-police|משטרה|--
733|police_receptions|israel-police|משטרת ישראל|--
733|police_receptions|israel-police|קהל|--
734|pollute-diesel-vehicles|ministry_of_the_environment|זיהום אויר|--
734|pollute-diesel-vehicles|ministry_of_the_environment|כלי רכב|--
734|pollute-diesel-vehicles|ministry_of_the_environment|סביבה|--
735|population-and-recipients-of-benefits-under-settlement-2010|social_security|2010|--
735|population-and-recipients-of-benefits-under-settlement-2010|social_security|אוכלוסיה|--
735|population-and-recipients-of-benefits-under-settlement-2010|social_security|אוצר וכלכלה|--
735|population-and-recipients-of-benefits-under-settlement-2010|social_security|גמלאות|--
736|population_and_recipients_of_benefits_under_settlement_2011|social_security|2011|--
736|population_and_recipients_of_benefits_under_settlement_2011|social_security|אוכלוסיה|--
736|population_and_recipients_of_benefits_under_settlement_2011|social_security|אוצר וכלכלה|--
736|population_and_recipients_of_benefits_under_settlement_2011|social_security|גמלאות|--
737|population-and-recipients-of-benefits-under-settlement-2012|social_security|אוכלוסיה|--
737|population-and-recipients-of-benefits-under-settlement-2012|social_security|אוכלוסייה|--
737|population-and-recipients-of-benefits-under-settlement-2012|social_security|אוצר וכלכלה|--
738|populations|ies|אבטלה|--
738|populations|ies|אוכלוסיה|--
738|populations|ies|אקדמאים|--
738|populations|ies|הבטחת הכנסה|--
738|populations|ies|מפוטרים|--
738|populations|ies|תעסוקה|--
739|pr2018|ministry_of_justice|הכונס הרשמי|--
739|pr2018|ministry_of_justice|משרד המשפטים|--
739|pr2018|ministry_of_justice|פשיטת רגל|--
739|pr2018|ministry_of_justice|צווי כינוס|--
740|prep|ministry-health|בריאות|--
740|prep|ministry-health|בריאות הציבור|--
741|press|ministry_of_tourism|הודעות|--
741|press|ministry_of_tourism|הודעות לעיתונות|--
741|press|ministry_of_tourism|משרד התיירות|--
741|press|ministry_of_tourism|תיירות|--
742|price_controlled_consumer_products|moital|חקלאות|--
742|price_controlled_consumer_products|moital|כלכלה|--
742|price_controlled_consumer_products|moital|פיקוח על מחירים|--
743|principal-investigator-posts|ministry_of_transport|טיסות אזרחיות|--
743|principal-investigator-posts|ministry_of_transport|משרד התחבורה|--
743|principal-investigator-posts|ministry_of_transport|תחבורה|--
743|principal-investigator-posts|ministry_of_transport|תעופה אזרחית|--
744|private-and-commercial-vehicles|ministry_of_transport|כלי רכב|--
744|private-and-commercial-vehicles|ministry_of_transport|משרד התחבורה|--
744|private-and-commercial-vehicles|ministry_of_transport|רכב|--
744|private-and-commercial-vehicles|ministry_of_transport|תחבורה|--
745|private-covid-test|ministry-health|בדיקות קורונה|--
745|private-covid-test|ministry-health|בריאות|--
746|producercode|moital|כלכלה|--
746|producercode|moital|תעשייה|--
747|production|water_authority|borehole|--
747|production|water_authority|production|--
747|production|water_authority|water|--
747|production|water_authority|מים|--
747|production|water_authority|מכון מים|--
747|production|water_authority|נתוני הפקה|--
747|production|water_authority|קידוח|--
747|production|water_authority|רשות המים|--
748|professionallibrary|ministry_of_tourism|משרד התיירות|--
748|professionallibrary|ministry_of_tourism|תיירות|--
749|protectedhouseslist|ministry_of_social_affairs|אזרחים וותיקים|--
749|protectedhouseslist|ministry_of_social_affairs|בריאות ורווחה|--
749|protectedhouseslist|ministry_of_social_affairs|דיור גיל הזהב|--
749|protectedhouseslist|ministry_of_social_affairs|דיור מוגן|--
750|prvbuildingquirement|firefightingcommission|בניה|--
750|prvbuildingquirement|firefightingcommission|בניה מתוכננת|--
750|prvbuildingquirement|firefightingcommission|כבאות והצלה|--
750|prvbuildingquirement|firefightingcommission|תכנון ובניה|--
751|psychiatric-hospitals-emergency-health-unit|ministry-health|בריאות הנפש|--
751|psychiatric-hospitals-emergency-health-unit|ministry-health|שעת חירום|--
752|publicbuildings|maaleedumim|מבני ציבור|--
752|publicbuildings|maaleedumim|מבני קהילה|--
752|publicbuildings|maaleedumim|מגשים|--
752|publicbuildings|maaleedumim|מרכזים עירוניים|--
752|publicbuildings|maaleedumim|ציבור|--
753|public-inquiry-officials-in-communications-companies|tikshoret|משרד התקשורת|--
753|public-inquiry-officials-in-communications-companies|tikshoret|פניות הציבור|--
754|pumpingfacility|energy_and_water|אנרגיה ומים|--
754|pumpingfacility|energy_and_water|התייעלות באנרגיה|--
754|pumpingfacility|energy_and_water|שימור אנרגיה|--
757|qual_per_hydro_station|water_authority|water|--
757|qual_per_hydro_station|water_authority|דגימות|--
757|qual_per_hydro_station|water_authority|הידרומטריה|--
757|qual_per_hydro_station|water_authority|יונים ראשיים|--
757|qual_per_hydro_station|water_authority|מים|--
757|qual_per_hydro_station|water_authority|רשות המים|--
757|qual_per_hydro_station|water_authority|שטפונות|--
757|qual_per_hydro_station|water_authority|תחנה הידרומטרית|--
758|questions|knesset|חברי כנסת|--
758|questions|knesset|יושב ראש הכנסת|--
758|questions|knesset|כנסת|--
758|questions|knesset|שאילתות|--
758|questions|knesset|שרים|--
760|radon|ministry_of_the_environment|סביבה|--
760|radon|ministry_of_the_environment|קרינה|--
760|radon|ministry_of_the_environment|ראדון|--
761|radon-lab-practitioners|ministry_of_the_environment|אנשי מקצוע|--
761|radon-lab-practitioners|ministry_of_the_environment|מעבדות|--
761|radon-lab-practitioners|ministry_of_the_environment|סביבה|--
761|radon-lab-practitioners|ministry_of_the_environment|קרינה|--
762|radon-practitioners|ministry_of_the_environment|איכות אוויר|--
762|radon-practitioners|ministry_of_the_environment|אנשי מקצוע|--
762|radon-practitioners|ministry_of_the_environment|סביבה|--
762|radon-practitioners|ministry_of_the_environment|ראדון|--
763|rail_flow_2040|ministry_of_transport|2040|--
763|rail_flow_2040|ministry_of_transport|GIS|--
763|rail_flow_2040|ministry_of_transport|חצב|--
763|rail_flow_2040|ministry_of_transport|ממג|--
763|rail_flow_2040|ministry_of_transport|נוסעים|--
763|rail_flow_2040|ministry_of_transport|רכבת|--
763|rail_flow_2040|ministry_of_transport|רכבת כבדה|--
764|rail_freq_2018|ministry_of_transport|2018|--
764|rail_freq_2018|ministry_of_transport|GIS|--
764|rail_freq_2018|ministry_of_transport|חצב|--
764|rail_freq_2018|ministry_of_transport|ממג|--
