n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
564|idea|dataset|2023-03-21|כותרים בספריית משרד החוץ|ministry_of_exterior|No|NA|1|3|--|illan@mfa.gov.il|משרד החוץ|||רשימת הספרים והמאמרים בספריית משרד החוץ
565|idg-platform|dataset|2023-03-21|ישראל דיגיטלית - קול קורא - פלטפורמות רוחביות (תמיכות ברשויות המקומיות) - תקצוב רשויות|socialequality|No|NA|1|15|--|andreib@mse.gov.il|המשרד לשוויון חברתי|other-open|Other (Open)|עידוד רשויות מקומיות להפעיל אמצעים דיגיטליים תשתיתיים ברמה נאותה, לצורך ייעול תהליכי העבודה ברשות המקומית ושיפור השירותים הניתנים לתושביה.
566|igudim_2024|dataset|2024-07-29|מודל איגודים מאושר לשנת 2024 – קובץ לפרסום להערות הציבור|culture_and_sports|No|NoUpdate|1|0|--|tmichotsport@most.gov.il|משרד התרבות והספורט|other-open|Other (Open)|תמיכה באיגודי ספורט לשנת 2024 להערות הציבור
567|import_quotas|dataset|2025-11-10|נקודות מכירה ומחירים מרביים של מוצרי מזון מיובאים|moital|No|NotConstant|1|4|--|israel.vaks@economy.gov.il|משרד הכלכלה והתעשייה|other-open|אחר (פתוח)|כאן מוצגים מחירים מרביים ונקודות מכירה של מוצרי מזון המיובאים במסגרת מכסות פטורות ממכס של משרד הכלכלה. המחיר מוצג בשקלים וכולל מע"מ.המידע מוגש כשירות לציבור. בכל סתירה בין האמור בפרסום זה לבין המידע הקיים במשרד הכלכלה והתעשייה, יגבר האחרון.
568|ims_stat|dataset|2024-08-01|תחנות מטאורולוגיות - מגבלות בניה|ministry_of_transport|No|NotConstant|4|6|--|GOLDO@MOT.GOV.IL|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תחום מגבלות הבניה סביב תחנות מדידת מזג אויר של השירות המטאורולוגי
569|industrial|dataset|2023-03-21|תחום אזורי תעשיה תעסוקה|ministry_of_transport|Yes|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|שכבה של אזורי תעשיה/תעסוקה בארץ. השכבה מכילה את תחום קו כחול של האזור, שטח ברוטו של האזור, שטח נטו לתעשיה, שטח נטו לתעסוקה ומספר תב"ע שקובעת לפי התב"ע דומיננטית בתכנית. מקור הנתונים: משרד הכלכלה- איסוף נתונים מתוך תצ"אות, מערכת מבא"ת, רמ"י ומערכת הקצאת קרקע של משרד הכלכלה.
570|industrialareas|dataset|2023-03-21|אזורי תעשייה הנדרשים בביצוע סקר קרקע|ministry_of_the_environment|No|NA|2|2|--|pniot@sviva.gov.il|המשרד להגנת הסביבה|||השכבה כוללת פוליגונים של אזורים חשודים כמזוהמים:  אזורי תעשייה לשעבר, אזורי תעשייה פעילים, אזורים בהם הייתה הטמנה של פסולת, בריכות מט"ש , חוות מיכלים ועוד.המפה מבוססת על דו"ח "הערכת עלויות ארצית של סקירה וטיפול בקרקעות מזוהמות", אשר זמין באתר המשרד להגנת הסביבה: https://www.gov.il/he/departments/guides/what_is_contaminated_soil?chapterIndex=4מתוך העבודה נוצרה המפה. שימו לב - המפה אינה כוללת בסיסי צה"ל, מפעלים בטחוניים ותחנות תדלוק.
571|industrial-zones-info|dataset|2025-11-24|רשימת איזורי תעשייה|moital|No|Times in day|1|3|--|israel.vaks@economy.gov.il|משרד הכלכלה והתעשייה|other-open|אחר (פתוח)|לפניכם מידע ראשוני אודות אזורי התעשייה בהם מטפל המנהל לאזורי תעשייה (איזורי עדיפות לאומית), בין היתר תמצאו מידע על מיקום פארק התעשייה, זמינות המגרשים וגודלם ודוגמא למפעלים הקיימים.
572|infrastructures2017|dataset|2023-03-21|תשתית לצמיחה 2017 - התכנית הרב שנתית לפיתוח תשתיות|pmo|No|NA|1|0|--|urid@pmo.gov.il|משרד ראש הממשלה |||קובץ זה מציג את הפרויקטים המופיעים בתכנית הרב שנתית לפיתוח תשתיות של מדינת ישראל לשנים 2017-2021. התכנית כוללת רשימה של פרויקטי תשתית, שעלותם 100 מיליון ש”ח ויותר ושהקמתם צפויה להתחיל בין השנים 2017-2021.הפרויקטים המוצגים הינם פרויקטים פיזיים בביצוע, בתקצוב או באישור משרדי הממשלה ויחידות הסמך. פרויקטים המוצגים בתכנית זו הם כאלו אשר אושרו בהחלטת ממשלה או בסיכום של הגורמים המוסמכים לאשרם.
573|inspectors_fire_extinguishers|dataset|2025-11-02|רשימת מבקרים ותחזוקאי מטפים מורשים|firefightingcommission|No|NotConstant|1|3|--|adias@102.gov.il|כבאות והצלה לישראל|other-open|אחר (פתוח)|1. רשימת המבקרים ותחזוקאי המטפים המורשים המפורסמת בזאת, מפרטת את פרטי התחזוקאים ומבקרי המטפים העומדים בתקן ישראלי 129 חלק 1 ותקן ישראלי 129 חלק 2 (להלן, יחד – "ת"י 129"), ממועד פרסום נוהל הגשה וטיפול בבקשה להרשאה של מבקר שנתי / תחזוקאי מטפים מאושר (12.4.2021) (להלן – הנוהל). 2. מבקר או תחזוקאי מטפים שניתנה לו הרשאה במועד שלאחר פרסום הנוהל (13.4.2021 ואילך) ושמו אינו נכלל ברשימה, רשאי לפנות לרשות הארצית לכבאות והצלה בדוא"ל matpim@102.gov.il , בצירוף ההרשאה שניתנה בעניינו. 3. מבקר או תחזוקאי מטפים שניתנה לו הרשאה במועד שחל עד ליום פרסום הנוהל (עד ליום 12.4.2021) ושמו אינו נכלל ברשימה, רשאי להגיש בקשת הרשאה למבקר שנתי / תחזוקאי מטפים, בהתאם להוראות הנוהל. 4. מבקר או תחזוקאי המעוניין ששמו יוסר מהרשימה המפורסמת באתר, רשאי לפנות לרשות הארצית לכבאות והצלה בדוא"ל matpim@102.gov.il5. לתשומת לבכם, עליכם להקפיד להתעדכן בכלל הוראות ת"י 129, לרבות לעניין תנאי ההסמכה.
574|installed-filters|dataset|2023-03-21|מסנני חלקיקים מותקנים בכלי רכב|ministry_of_the_environment|No|NA|2|3|--|alexey@sviva.gov.il|המשרד להגנת הסביבה|||מאגר המכיל נתונים אודות מסננים ופילטרים המותקנים ברכבים מתוך מאגר רכבי דיזל מזהמים. רכב בו הותקן מסנן חלקיקים אינו נחשב לרכב מזהם
575|insurance|dataset|2025-12-05|ביטוח-נט|cma|No|Day|4|9|--|eladl@mof.gov.il|רשות שוק ההון, ביטוח וחיסכון|||מאגר זה מכיל דיווחים היסטוריים חודשיים של חברות הביטוח כפי שדווחו על ידי חברות הביטוח ומוצגים באתר הביטוח נט. מידע זה מדווח לרשות שוק ההון, ביטוח וחיסכון ומפורסם לציבור לצורך מדידה והשוואת נתונים בין פוליסות ביטוח החיים השונות.
576|interchange_areas|dataset|2024-08-01|שטחים כלואים במחלפים|ministry_of_transport|No|NotConstant|4|7|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|שטחים אשר כלואים ברמפות של מחלפים ונבחנים לשימוש כתשתית תחבורתית
577|internallist|dataset|2025-10-13|רשימה פנימית|gov-il|No|NoUpdate|1|0|--|tomers@digital.gov.il|GOV|other-open|אחר (פתוח)|רשימה פנימית
578|intershiplabs|dataset|2023-03-21|מעבדות מוכרות לסטאז' - משרד הבריאות|ministry-health|No|NA|1|6|--|eszter.somos@moh.gov.il|משרד הבריאות|||רשימת המעבדות המוכרות לצורך העברת סטאז' לעובדי מעבדה רפואית.מידע נוסף אודות מעבדות מוכרות לסטאז' באתר משרד הבריאות: https://www.health.gov.il/UnitsOffice/HD/PH/LabDept/Pages/Stague.aspx
579|ipc|dataset|2025-12-06|סיווגי IPC|ministry_of_justice|No|Day|2|2|--|datagov_support@justice.gov.il|משרד המשפטים|cc-by|Creative Commons Attribution|סיווגים בינלאומיים  International Patent Classifications, המיועדים לסווג  את בקשות הפטנט לסוגים ותתי סוגים.
580|iplan-itur-tochnit|dataset|2023-03-21|מידע תכנוני של מינהל התכנון (אתר הצפייה)|iplan|No|NA|1|10|--|Mavat@iplan.gov.il|מינהל התכנון |||מערכת הצפייה כוללת מידע מפורט ומתעדכן עבור תכניות מתאר, עררים, ישיבות מוסדות תכנון ועוד. מינהל התכנון מנגיש לציבור מידע מלא עבור כל תכנית וישות תכנונית: מסמכי התכנית הסטטוטוריים, מידע כמותי, שכבות מידע גיאוגרפיות, תאריכים חשובים, תיעודי ישיבות והחלטות.
581|iron-branches|dataset|2025-12-05|סניפי ברזל|moital|No|NotConstant|1|0|--|israel.vaks@economy.gov.il|משרד הכלכלה והתעשייה|other-open|אחר (פתוח)|רשימת "סניפי ברזל" של סופרים שיהיו פתוחים בעת חרום.
582|israel-dialing-plan|dataset|2025-08-20|Israel Dialing Plan – Within Israel - רשימת מספרי טלפון לשירותים ארציים|tikshoret|No|NotConstant|2|2|--|numbering@moc.gov.il|משרד התקשורת|other-open|אחר (פתוח)|רשימה זו מאגדת את מספרי הטלפון לשירותים ארציים המתחילים בספרה "1" וכוללת בין היתר את המספרים המקוצרים בני 3 ו-4 ספרות שהוקצו על ידי משרד התקשורת למוקדי חירום, מצוקה ורווחה, מספרים מקוצרים נוספים ואזורי חיוג לשירות (כגון: 1599, 1700, 1800 ועוד). בנוסף הרשימה כוללת את קידומות החיוג הבינלאומיות של מפעילי התקשורת השונים.עבור תכנית מספור שירותי טלפונייה – https://www.gov.il/he/Departments/policies/number_policyעבור מספור שירותי טלפונייה באתר משרד התקשורת –https://www.gov.il/he/departments/topics/numbering_telephony_services/govil-landing-page
583|israel_fire_rescue_stations|dataset|2025-01-07|תחנות כיבוי|firefightingcommission|No|NotConstant|7|4|--|adias@102.gov.il|כבאות והצלה לישראל|other-open|Other (Open)|רשימת תחנות הכיבוי הפרוסות בארץ
584|israel-numbering-plan|dataset|2025-11-20|Israel Numbering Plan|tikshoret|No|NotConstant|2|2|--|numbering@moc.gov.il|משרד התקשורת|cc-by|Creative Commons Attribution|The list of ITU-T E.164 numbering assignments assigned to authorized providers registered to provide telephony services by the Ministry of Communications of Israel.
585|israel_rain_areas_for_planning|dataset|2024-11-25|אזורי גשם לתכנון|iplan|No|NoUpdate|1|9|--|jonas@iplan.gov.il|מינהל התכנון |other-open|Other (Open)|שכבה פלויגונלית של אזורי גשם, הנדרשת לטובת איתור אזור הגשם בו חלה התכנית, המספק את נתוני הגשם היממתי, והינו אחד מהנתונים הנדרשים לחישוב יעד ניהול נגר לתכנית באמצעות מחשבון יעד ניהול נגר.למידע נוסף: https://www.gov.il/he/departments/general/upper_runoff
